date,tn_energy_gwh,kerala_energy_gwh,karnataka_energy_gwh,ap_energy_gwh,sr_max_demand_mw,sr_demand_met_mw,sr_peak_shortage_mw,sr_energy_gwh,sr_wind_gwh,sr_solar_gwh,india_energy_gwh
2020-08-10,256.1,55.8,145.3,158.7,38133.0,36420.0,0.0,821.0,166.0,45.72,3678.0
2020-08-11,281.6,58.8,150.6,165.1,40684.0,37289.0,0.0,864.0,192.0,68.72,3688.0
2020-08-12,278.3,61.7,153.7,163.3,41563.0,37613.0,0.0,872.0,205.0,55.05,3612.0
2020-08-13,287.3,63.5,156.9,160.2,40877.0,37380.0,0.0,861.0,179.0,46.69,3506.0
2020-08-14,291.7,64.3,160.6,157.8,42346.0,36865.0,0.0,859.0,196.0,43.8,3520.0
2020-08-15,275.3,61.2,150.2,144.6,37077.0,32324.0,0.0,785.0,179.0,38.45,3367.0
2020-08-16,260.4,58.9,136.3,142.6,35243.0,32047.0,0.0,724.0,153.0,32.55,3343.0
2020-08-17,290.8,64.5,149.5,150.8,39914.0,35704.0,0.0,786.0,155.0,47.82,3555.0
2020-08-18,305.6,65.4,147.6,160.7,37750.0,36581.0,0.0,827.0,165.0,64.43,3625.0
2020-08-19,310.3,65.8,154.2,164.2,40352.0,37207.0,0.0,855.0,143.0,59.02,3479.0
2020-08-20,310.8,66.4,158.4,163.3,39696.0,37123.0,0.0,851.0,160.0,55.15,3339.0
2020-08-21,319.2,67.1,160.2,162.8,39995.0,37723.0,0.0,865.0,135.0,78.8,3322.0
2020-08-22,311.1,67.4,151.6,162.9,40726.0,35366.0,0.0,858.0,94.0,86.26,3343.0
2020-08-23,274.6,62.2,149.9,160.2,38670.0,34957.0,0.0,831.0,101.0,86.95,3307.0
2020-08-24,287.7,68.4,163.8,163.6,40773.0,37990.0,0.0,875.0,68.0,85.27,3499.0
2020-08-25,295.3,70.6,175.3,170.8,42701.0,38857.0,0.0,919.0,70.0,98.04,3633.0
2020-08-26,299.4,71.4,182.7,171.5,44099.0,38664.0,0.0,936.0,52.0,87.16,3679.0
2020-08-27,296.9,71.3,187.3,168.4,42529.0,38280.0,0.0,908.0,92.0,85.1,3626.0
2020-08-28,301.8,71.9,193.8,176.5,43128.0,39171.0,0.0,924.0,103.0,96.71,3598.0
2020-08-29,303.8,71.1,195.7,184.8,43699.0,38744.0,0.0,939.0,124.0,98.25,3603.0
2020-08-30,279.6,66.2,184.2,185.5,41712.0,36197.0,0.0,902.0,115.0,99.5,3453.0
2020-08-31,296.1,64.1,183.5,183.4,43076.0,39002.0,0.0,932.0,64.0,101.25,3596.0
2020-09-01,289.0,65.6,179.2,178.5,44170.0,37931.0,0.0,929.0,41.0,90.29,3659.0
2020-09-02,275.8,65.3,171.6,171.7,42637.0,37062.0,0.0,896.0,28.0,56.4,3660.0
2020-09-03,280.4,67.2,155.2,172.7,41325.0,38086.0,0.0,881.0,22.0,91.64,3711.0
2020-09-04,284.4,69.5,164.5,177.8,43285.0,38490.0,0.0,915.0,22.0,92.63,3781.0
2020-09-05,278.4,68.9,167.5,182.6,42446.0,39091.0,0.0,923.0,25.0,96.12,3791.0
2020-09-06,255.4,58.5,158.7,184.7,41120.0,34800.0,0.0,882.0,68.0,96.91,3631.0
2020-09-07,266.5,62.5,165.6,191.5,43845.0,38162.0,0.0,915.0,100.0,91.01,3765.0
2020-09-08,279.1,66.1,164.5,189.0,44566.0,39271.0,0.0,934.0,80.0,85.07,3871.0
2020-09-09,281.1,65.6,159.5,190.0,44300.0,37165.0,0.0,928.0,73.0,89.74,3957.0
2020-09-10,272.2,63.2,155.3,189.2,43078.0,37025.0,0.0,904.0,94.0,83.77,3956.0
2020-09-11,280.3,61.8,157.0,182.8,41873.0,37354.0,0.0,888.0,116.0,76.37,3939.0
2020-09-12,280.2,60.3,149.4,171.5,38663.0,35713.0,0.0,850.0,127.0,70.37,3896.0
2020-09-13,247.0,54.9,129.9,146.5,33830.0,32033.0,0.0,739.0,119.0,44.29,3725.0
2020-09-14,257.2,61.3,141.3,143.6,35546.0,34711.0,0.0,754.0,142.0,47.58,3823.0
2020-09-15,272.4,63.8,146.6,150.5,36869.0,35374.0,0.0,781.0,143.0,74.31,3866.0
2020-09-16,283.1,64.5,150.6,152.9,37680.0,36045.0,0.0,801.0,145.0,71.74,3902.0
2020-09-17,286.5,64.3,149.8,157.3,37070.0,35654.0,0.0,809.0,147.0,78.7,3872.0
2020-09-18,296.4,63.8,152.7,161.8,40338.0,36392.0,0.0,833.0,180.0,70.08,3917.0
2020-09-19,279.8,60.6,151.5,152.0,37091.0,34675.0,0.0,796.0,149.0,54.48,3918.0
2020-09-20,246.3,54.1,129.3,143.5,33042.0,30344.0,0.0,718.0,144.0,55.49,3743.0
2020-09-21,271.1,60.2,136.1,147.1,37262.0,35433.0,0.0,765.0,188.0,61.95,3763.0
2020-09-22,291.3,62.2,145.5,157.3,38159.0,36747.0,0.0,817.0,179.0,76.3,3780.0
2020-09-23,307.9,64.1,151.9,165.9,39662.0,37977.0,0.0,856.0,180.0,88.12,3725.0
2020-09-24,321.9,65.7,163.3,174.4,43016.0,39213.0,0.0,906.0,90.0,90.13,3737.0
2020-09-25,315.3,66.7,166.5,175.3,44614.0,37016.0,0.0,907.0,85.0,80.71,3771.0
2020-09-26,306.8,66.3,148.8,146.9,38229.0,36410.0,0.0,809.0,81.0,42.76,3643.0
2020-09-27,279.4,61.4,143.3,147.6,35703.0,33786.0,0.0,774.0,63.0,84.87,3529.0
2020-09-28,293.6,68.6,156.0,162.7,39300.0,36739.0,0.0,842.0,65.0,102.74,3732.0
2020-09-29,283.3,69.1,160.3,164.1,39403.0,35366.0,0.0,843.0,90.0,74.7,3772.0
2020-10-01,282.0,67.9,154.9,147.9,37366.0,38127.0,0.0,819.0,110.0,82.8,3703.0
2020-10-02,271.6,64.8,154.0,153.6,36798.0,36311.0,0.0,817.0,102.0,90.11,3627.0
2020-10-03,284.3,66.9,156.9,155.2,39249.0,38112.0,0.0,850.0,151.0,81.39,3709.0
2020-10-04,281.9,62.4,146.9,155.3,36761.0,36005.0,0.0,837.0,164.0,73.52,3617.0
2020-10-05,302.5,68.2,165.7,164.6,41676.0,39353.0,0.0,904.0,111.0,94.62,3719.0
2020-10-06,327.2,69.9,176.3,173.4,43706.0,40123.0,0.0,954.0,69.0,102.14,3758.0
2020-10-07,327.0,71.0,180.5,172.9,45379.0,40444.0,0.0,938.0,70.0,90.48,3817.0
2020-10-08,310.9,70.1,185.9,178.9,45379.0,39615.0,0.0,929.0,23.0,86.84,3794.0
2020-10-09,307.1,68.0,185.9,179.0,43368.0,39433.0,0.0,926.0,40.0,81.17,3809.0
2020-10-10,297.1,68.1,159.4,166.3,39605.0,37928.0,0.0,869.0,60.0,74.39,3737.0
2020-10-11,267.0,60.7,133.2,145.7,33880.0,33604.0,0.0,757.0,89.0,43.62,3518.0
2020-10-12,280.0,63.7,149.8,145.4,35503.0,35230.0,0.0,789.0,83.0,61.31,3611.0
2020-10-13,292.5,64.4,147.4,134.5,35462.0,35431.0,0.0,765.0,118.0,58.77,3648.0
2020-10-14,300.9,64.2,141.1,145.3,37866.0,36829.0,0.0,757.0,183.0,59.54,3642.0
2020-10-15,311.4,65.5,147.0,150.9,38641.0,38538.0,0.0,802.0,135.0,73.93,3661.0
2020-10-16,321.3,65.8,155.0,157.1,38551.0,38535.0,0.0,840.0,109.0,88.21,3690.0
2020-10-17,308.0,66.0,156.7,158.3,38255.0,37583.0,0.0,832.0,69.0,92.15,3665.0
2020-10-18,265.5,62.7,148.1,158.8,34869.0,34382.0,0.0,769.0,40.0,82.78,3476.0
2020-10-19,281.2,69.6,156.9,159.7,38425.0,37734.0,0.0,814.0,58.0,81.9,3561.0
2020-10-20,288.6,69.3,147.7,155.0,37668.0,36568.0,0.0,802.0,64.0,74.8,3563.0
2020-10-21,286.4,69.8,142.0,151.7,37307.0,37259.0,0.0,792.0,83.0,61.37,3525.0
2020-10-22,287.4,67.6,146.2,154.0,37732.0,37540.0,0.0,802.0,90.0,74.18,3509.0
2020-10-23,293.7,67.5,146.6,155.2,37576.0,37471.0,0.0,815.0,82.0,86.26,3464.0
2020-10-24,287.3,65.8,143.3,162.2,36568.0,37009.0,0.0,811.0,63.0,96.16,3405.0
2020-10-25,263.4,62.0,135.1,158.4,34350.0,32631.0,0.0,762.0,29.0,93.3,3195.0
2020-10-26,285.5,67.9,136.0,165.1,36272.0,35872.0,0.0,806.0,14.0,90.73,3299.0
2020-10-27,311.0,70.5,152.8,171.3,39813.0,38582.0,60.0,867.0,13.0,97.34,3406.0
2020-10-28,315.4,71.5,163.2,172.2,40291.0,40200.0,0.0,887.0,16.0,96.76,3437.0
2020-10-29,311.5,71.6,166.9,170.9,40238.0,39322.0,0.0,885.0,14.0,86.58,3442.0
2020-10-30,317.0,72.4,175.4,175.0,41509.0,39985.0,0.0,906.0,11.0,95.59,3460.0
2020-10-31,318.2,72.6,179.3,178.9,42000.0,39867.0,0.0,913.0,13.0,93.89,3477.0
2020-11-01,296.8,67.1,167.9,177.5,39908.0,36847.0,0.0,866.0,17.0,98.44,3336.0
2020-11-02,317.3,73.2,184.1,185.3,44311.0,40676.0,0.0,921.0,17.0,94.22,3470.0
2020-11-03,328.4,73.1,187.2,190.9,44900.0,41232.0,0.0,940.0,22.0,94.47,3496.0
2020-11-04,326.7,72.6,191.5,183.8,44985.0,40839.0,50.0,932.0,31.0,88.35,3463.0
2020-11-05,301.7,71.4,192.4,185.8,44090.0,39445.0,0.0,908.0,30.0,93.26,3411.0
2020-11-06,294.6,71.4,185.9,179.0,42187.0,40337.0,0.0,889.0,40.0,81.85,3436.0
2020-11-07,296.2,73.1,186.4,174.2,42195.0,39709.0,0.0,885.0,47.0,85.95,3427.0
2020-11-08,269.7,66.7,172.9,169.2,38959.0,35290.0,0.0,823.0,42.0,83.76,3300.0
2020-11-09,290.0,73.5,188.7,170.4,41882.0,39853.0,0.0,869.0,40.0,102.59,3407.0
2020-11-10,300.6,74.3,190.1,170.9,42896.0,39748.0,0.0,882.0,48.0,105.35,3419.0
2020-11-11,301.4,72.5,193.0,173.2,43049.0,40776.0,0.0,887.0,40.0,104.96,3407.0
2020-11-12,299.1,72.8,197.2,163.7,42568.0,39166.0,0.0,880.0,44.0,68.51,3427.0
2020-11-13,259.9,72.3,194.6,157.4,41146.0,35348.0,0.0,834.0,43.0,64.96,3339.0
2020-11-14,197.1,69.3,171.9,157.4,35761.0,30682.0,0.0,733.0,67.0,89.66,3009.0
2020-11-15,194.6,66.0,160.6,152.0,35312.0,31543.0,0.0,708.0,55.0,65.95,2812.0
2020-11-16,219.6,71.5,154.8,153.5,36956.0,34250.0,0.0,747.0,52.0,54.16,2874.0
2020-11-17,232.6,69.0,164.3,158.1,38253.0,36849.0,0.0,774.0,48.0,65.26,3100.0
2020-11-18,243.9,70.3,177.6,162.8,38982.0,37751.0,0.0,807.0,39.0,85.96,3213.0
2020-11-19,255.3,72.1,181.5,167.5,39096.0,38155.0,0.0,832.0,58.0,92.95,3266.0
2020-11-20,264.7,72.5,189.6,171.3,40549.0,38349.0,0.0,855.0,34.0,97.57,3291.0
2020-11-21,267.1,71.4,189.9,170.0,40764.0,38945.0,0.0,855.0,28.0,109.01,3271.0
2020-11-22,249.4,64.2,181.5,167.8,38968.0,35061.0,0.0,814.0,26.0,96.21,3181.0
2020-11-23,270.2,69.4,195.2,170.4,41749.0,38810.0,0.0,859.0,26.0,80.31,3273.0
2020-11-24,266.4,71.2,200.9,166.8,41007.0,38266.0,0.0,858.0,23.0,76.64,3332.0
2020-11-25,236.6,72.5,198.6,155.1,39984.0,35800.0,0.0,813.0,40.0,75.77,3294.0
2020-11-26,208.4,67.3,186.1,122.4,35062.0,33356.0,0.0,725.0,57.0,30.24,3178.0
2020-11-27,243.9,72.2,186.4,116.6,39106.0,35095.0,0.0,754.0,45.0,45.89,3221.0
2020-11-28,255.4,71.7,177.9,127.9,38891.0,37230.0,0.0,770.0,31.0,55.62,3231.0
2020-11-29,241.3,66.1,174.9,130.8,36829.0,34587.0,0.0,755.0,43.0,52.04,3191.0
2020-11-30,255.1,73.4,187.6,135.6,38925.0,37594.0,0.0,802.0,44.0,81.17,3304.0
2020-12-01,264.0,73.7,193.6,139.5,39392.0,38068.0,0.0,817.0,53.0,96.58,3349.0
2020-12-02,263.3,72.6,197.1,147.2,39726.0,38228.0,0.0,835.0,27.0,85.31,3398.0
2020-12-03,243.0,70.7,196.2,145.0,40077.0,36990.0,0.0,813.0,32.0,56.19,3390.0
2020-12-04,242.1,69.4,194.4,147.0,40168.0,37167.0,0.0,816.0,42.0,64.5,3413.0
2020-12-05,240.9,69.8,191.1,148.5,39534.0,37156.0,0.0,815.0,36.0,74.48,3393.0
2020-12-06,221.1,64.3,176.8,145.9,38074.0,33403.0,0.0,772.0,54.0,77.4,3260.0
2020-12-07,233.5,69.4,185.2,147.4,40269.0,34985.0,0.0,806.0,48.0,62.73,3355.0
2020-12-08,241.3,69.6,180.0,147.8,40169.0,36884.0,0.0,811.0,55.0,72.34,3394.0
2020-12-09,246.8,72.5,178.4,148.4,40164.0,37496.0,0.0,826.0,45.0,77.63,3416.0
2020-12-10,250.3,70.3,183.9,150.1,39941.0,38028.0,0.0,832.0,49.0,99.78,3419.0
2020-12-11,259.1,73.0,188.8,152.6,41233.0,38511.0,0.0,853.0,40.0,104.03,3354.0
2020-12-12,262.8,72.5,192.9,151.6,40944.0,38574.0,0.0,859.0,41.0,102.83,3277.0
2020-12-13,241.5,65.8,183.7,152.6,39520.0,35193.0,0.0,822.0,27.0,90.88,3213.0
2020-12-14,258.4,69.9,199.3,156.2,43167.0,38760.0,0.0,868.0,41.0,97.25,3325.0
2020-12-15,270.2,71.4,202.8,157.7,44469.0,39384.0,0.0,889.0,53.0,93.96,3409.0
2020-12-16,268.0,72.9,200.4,159.8,43092.0,41974.0,0.0,892.0,61.0,69.33,3441.0
2020-12-17,258.3,72.0,207.1,159.6,44096.0,39385.0,0.0,888.0,38.0,65.67,3477.0
2020-12-18,262.3,72.2,212.3,163.3,45210.0,39444.0,0.0,906.0,47.0,85.78,3532.0
2020-12-19,256.4,69.4,208.0,162.2,44645.0,38903.0,0.0,891.0,81.0,78.87,3512.0
2020-12-20,236.4,62.6,192.5,154.8,42225.0,35191.0,0.0,837.0,71.0,79.9,3398.0
2020-12-21,257.1,67.9,205.3,158.6,44500.0,39119.0,0.0,883.0,63.0,95.8,3517.0
2020-12-22,270.2,70.2,206.1,161.6,44438.0,39454.0,0.0,907.0,40.0,92.0,3575.0
2020-12-23,276.0,71.9,213.0,163.8,45800.0,40452.0,0.0,927.0,38.0,89.41,3609.0
2020-12-24,278.6,72.9,214.6,164.8,46711.0,40389.0,0.0,934.0,39.0,95.92,3628.0
2020-12-25,275.8,67.3,210.0,164.1,46791.0,38484.0,0.0,921.0,50.0,95.4,3615.0
2020-12-26,281.7,69.5,212.0,164.0,47399.0,39661.0,0.0,929.0,37.0,101.42,3620.0
2020-12-27,260.8,63.8,199.5,162.3,44253.0,36570.0,0.0,885.0,23.0,97.07,3490.0
2020-12-28,280.0,70.5,212.2,167.1,47990.0,40395.0,0.0,936.0,29.0,90.75,3594.0
2020-12-29,284.9,72.2,216.3,166.0,46637.0,40909.0,0.0,950.0,48.0,86.88,3642.0
2020-12-30,285.1,74.5,216.7,165.9,49605.0,40761.0,0.0,956.0,69.0,91.73,3666.0
2020-12-31,264.8,72.9,212.3,162.6,46103.0,39539.0,0.0,928.0,61.0,63.83,3627.0
2021-01-01,246.3,68.7,207.0,156.4,47101.0,37166.0,0.0,890.0,74.0,81.64,3549.0
2021-01-02,251.7,68.8,208.5,163.0,44468.0,39773.0,0.0,905.0,61.0,74.82,3536.0
2021-01-03,233.6,64.5,198.9,157.6,44813.0,35566.0,0.0,863.0,62.0,76.87,3380.0
2021-01-04,251.7,70.9,208.1,163.6,46416.0,39652.0,0.0,908.0,51.0,84.43,3445.0
2021-01-05,259.4,72.4,208.8,166.1,47608.0,40338.0,0.0,925.0,44.0,74.79,3436.0
2021-01-06,258.7,70.9,203.8,164.3,46886.0,39347.0,0.0,914.0,20.0,45.17,3451.0
2021-01-07,255.1,69.9,174.5,156.2,41883.0,40027.0,0.0,860.0,31.0,44.74,3454.0
2021-01-08,259.9,70.1,180.6,162.6,44541.0,39296.0,0.0,888.0,29.0,66.62,3471.0
2021-01-09,258.0,69.2,172.7,159.6,42520.0,38521.0,0.0,878.0,36.0,64.13,3421.0
2021-01-10,238.7,63.7,165.3,163.0,40090.0,36779.0,0.0,848.0,34.0,80.38,3356.0
2021-01-11,251.9,69.7,179.4,169.2,45339.0,39609.0,0.0,893.0,45.0,65.23,3515.0
2021-01-12,250.3,68.9,185.1,170.8,46100.0,39878.0,0.0,901.0,71.0,73.02,3573.0
2021-01-13,242.4,68.0,193.1,167.3,45814.0,38049.0,0.0,899.0,67.0,77.05,3575.0
2021-01-14,201.1,68.5,188.2,157.6,44232.0,33216.0,0.0,830.0,52.0,83.1,3434.0
2021-01-15,188.5,71.2,202.6,158.0,41816.0,35576.0,0.0,839.0,38.0,90.08,3462.0
2021-01-16,200.0,71.8,208.5,163.6,44390.0,36774.0,0.0,866.0,34.0,86.56,3547.0
2021-01-17,203.9,66.5,199.0,168.0,43703.0,36296.0,0.0,860.0,46.0,103.64,3511.0
2021-01-18,235.4,70.7,214.0,173.5,47227.0,39683.0,0.0,925.0,60.0,108.64,3636.0
2021-01-19,254.1,71.5,220.3,179.7,48507.0,40215.0,0.0,959.0,29.0,103.47,3706.0
2021-01-20,269.5,73.1,223.2,181.3,49994.0,42529.0,0.0,988.0,17.0,102.89,3754.0
2021-01-21,277.5,75.3,224.4,185.6,51897.0,42891.0,0.0,1014.0,12.0,97.23,3762.0
2021-01-22,287.5,76.1,228.0,184.6,51519.0,43530.0,0.0,1035.0,17.0,89.14,3811.0
2021-01-23,288.7,75.5,228.5,183.9,52294.0,43381.0,0.0,1037.0,28.0,97.31,3795.0
2021-01-24,268.7,68.5,219.2,182.2,49412.0,39422.0,0.0,985.0,26.0,104.61,3682.0
2021-01-25,275.5,72.4,229.8,183.7,51132.0,42347.0,150.0,1005.0,33.0,108.47,3729.0
2021-01-26,259.8,68.2,219.3,183.0,49483.0,39399.0,40.0,971.0,36.0,109.17,3590.0
2021-01-27,275.3,70.4,230.0,187.1,51316.0,43141.0,0.0,1010.0,46.0,103.65,3723.0
2021-01-28,286.0,70.3,234.1,185.1,53214.0,42941.0,0.0,1026.0,58.0,101.73,3795.0
2021-01-29,292.6,71.4,237.0,185.9,53790.0,44055.0,0.0,1046.0,41.0,96.54,3815.0
2021-01-30,292.9,72.7,235.7,188.1,52647.0,44644.0,0.0,1049.0,34.0,97.83,3813.0
2021-01-31,272.4,67.8,223.6,182.1,50966.0,40882.0,0.0,999.0,45.0,98.02,3707.0
2021-02-01,286.0,74.0,232.0,184.1,52042.0,43005.0,0.0,1029.0,65.0,105.09,3779.0
2021-02-02,297.1,74.5,235.0,183.8,51979.0,43418.0,0.0,1038.0,69.0,101.85,3812.0
2021-02-03,296.9,75.7,236.6,183.4,52578.0,43364.0,70.0,1044.0,64.0,104.22,3809.0
2021-02-04,294.0,74.9,236.6,184.7,52271.0,43370.0,60.0,1040.0,62.0,109.59,3740.0
2021-02-05,299.1,74.1,239.5,187.8,52551.0,43645.0,0.0,1052.0,48.0,111.06,3756.0
2021-02-06,293.0,74.1,239.1,187.1,52105.0,42814.0,0.0,1043.0,42.0,108.38,3745.0
2021-02-07,271.1,66.7,221.3,181.7,49570.0,40554.0,0.0,980.0,57.0,102.49,3620.0
2021-02-08,280.7,71.5,233.4,187.6,50686.0,42772.0,0.0,1017.0,76.0,110.25,3739.0
2021-02-09,294.9,73.5,239.2,187.8,51733.0,43368.0,0.0,1041.0,55.0,111.13,3795.0
2021-02-10,298.2,72.4,243.3,190.5,52606.0,43799.0,0.0,1050.0,37.0,115.65,3790.0
2021-02-11,297.4,71.8,240.9,188.7,52927.0,43540.0,0.0,1046.0,44.0,111.36,3774.0
2021-02-12,301.2,72.9,244.6,191.1,53485.0,43514.0,0.0,1059.0,47.0,116.47,3786.0
2021-02-13,303.8,72.7,243.0,187.4,52283.0,43840.0,0.0,1054.0,37.0,118.65,3758.0
2021-02-14,278.9,67.3,232.8,186.7,51178.0,40068.0,0.0,1013.0,25.0,109.53,3648.0
2021-02-15,297.7,75.3,244.2,192.6,53125.0,44282.0,0.0,1063.0,29.0,109.0,3756.0
2021-02-16,309.6,77.7,247.3,194.6,53806.0,44497.0,50.0,1083.0,31.0,105.78,3749.0
2021-02-17,312.9,77.8,249.1,193.4,53599.0,44390.0,0.0,1090.0,32.0,105.75,3717.0
2021-02-18,313.6,78.4,245.5,193.8,54204.0,44026.0,0.0,1085.0,52.0,94.46,3698.0
2021-02-19,319.9,77.9,219.9,191.4,52341.0,42615.0,0.0,1052.0,43.0,66.16,3646.0
2021-02-20,296.3,77.2,208.3,177.0,48884.0,41869.0,0.0,1001.0,48.0,90.79,3617.0
2021-02-21,261.3,69.2,189.4,166.1,46440.0,37382.0,0.0,927.0,62.0,73.54,3484.0
2021-02-22,287.4,76.3,197.7,176.1,49035.0,42683.0,0.0,987.0,40.0,98.13,3629.0
2021-02-23,304.0,79.4,207.1,185.9,50457.0,43873.0,0.0,1032.0,28.0,112.79,3722.0
2021-02-24,310.2,80.2,215.9,191.8,50658.0,44359.0,0.0,1057.0,27.0,114.0,3791.0
2021-02-25,316.7,81.1,226.0,196.8,53216.0,44850.0,0.0,1084.0,12.0,115.36,3839.0
2021-02-26,325.4,81.7,236.0,201.9,55139.0,45560.0,0.0,1113.0,13.0,108.73,3890.0
2021-02-27,323.8,82.4,236.0,205.9,53159.0,45804.0,0.0,1119.0,17.0,105.51,3876.0
2021-02-28,295.7,76.3,229.9,201.9,50355.0,41316.0,0.0,1068.0,26.0,113.79,3773.0
2021-03-01,315.0,81.7,244.6,205.1,54376.0,45552.0,0.0,1113.0,25.0,109.21,3898.0
2021-03-02,325.2,81.5,253.5,207.8,54835.0,45796.0,0.0,1138.0,28.0,108.63,3949.0
2021-03-03,322.6,81.6,247.3,204.7,54319.0,45136.0,0.0,1128.0,47.0,112.32,3947.0
2021-03-04,324.9,80.1,249.5,204.6,54029.0,45922.0,0.0,1132.0,62.0,112.47,3961.0
2021-03-05,333.8,80.7,259.9,210.1,54324.0,46541.0,0.0,1160.0,43.0,120.4,4009.0
2021-03-06,335.0,81.9,257.0,209.8,54938.0,46542.0,0.0,1157.0,22.0,116.82,3997.0
2021-03-07,311.7,76.8,245.1,208.4,52382.0,43123.0,0.0,1111.0,30.0,110.89,3850.0
2021-03-08,333.1,84.3,259.8,210.3,55937.0,47218.0,0.0,1162.0,49.0,110.45,3976.0
2021-03-09,343.3,84.8,265.0,213.0,56162.0,47070.0,0.0,1185.0,51.0,122.1,4062.0
2021-03-10,342.7,83.0,265.8,212.2,56591.0,46817.0,0.0,1184.0,45.0,116.15,4065.0
2021-03-11,337.7,76.8,265.8,211.4,57195.0,46220.0,0.0,1173.0,38.0,112.93,4052.0
2021-03-12,336.0,80.2,262.2,206.7,55730.0,46664.0,0.0,1163.0,46.0,113.31,3918.0
2021-03-13,335.8,80.9,260.4,198.7,53724.0,46582.0,0.0,1150.0,35.0,112.74,3827.0
2021-03-14,311.2,76.1,247.4,209.3,52524.0,42310.0,0.0,1115.0,49.0,109.53,3812.0
2021-03-15,330.0,84.2,262.5,213.1,55897.0,46972.0,0.0,1168.0,41.0,115.56,3979.0
2021-03-16,346.6,85.4,264.6,217.5,56249.0,47709.0,0.0,1196.0,33.0,111.13,4059.0
2021-03-17,347.1,87.1,266.0,216.2,57002.0,47676.0,0.0,1200.0,30.0,102.77,4099.0
2021-03-18,348.9,87.5,265.6,215.3,57597.0,47315.0,0.0,1199.0,35.0,101.37,4090.0
2021-03-19,351.0,87.7,264.1,211.1,57278.0,47117.0,0.0,1195.0,24.0,102.65,4044.0
2021-03-20,350.0,85.5,260.6,210.7,55910.0,47328.0,0.0,1186.0,26.0,104.95,4033.0
2021-03-21,322.9,76.7,249.2,209.7,53206.0,42561.0,0.0,1130.0,30.0,104.72,3905.0
2021-03-22,345.8,83.2,262.0,216.1,57205.0,47097.0,0.0,1189.0,30.0,100.53,3962.0
2021-03-23,355.0,86.4,267.6,217.2,58029.0,47187.0,0.0,1209.0,34.0,113.61,3925.0
2021-03-24,355.6,87.5,269.4,216.8,57472.0,47816.0,0.0,1216.0,36.0,108.23,4000.0
2021-03-25,359.1,85.9,272.0,218.3,57429.0,48060.0,0.0,1222.0,31.0,101.48,4060.0
2021-03-26,360.6,87.1,272.0,219.1,58394.0,48299.0,0.0,1229.0,30.0,103.11,4063.0
2021-03-27,362.0,87.2,276.0,220.7,57733.0,48668.0,0.0,1236.0,26.0,101.74,4069.0
2021-03-28,334.2,77.5,259.2,218.7,54532.0,43929.0,0.0,1175.0,23.0,99.8,3932.0
2021-03-29,341.7,80.0,261.0,219.6,56076.0,45870.0,0.0,1181.0,27.0,101.73,3683.0
2021-03-30,352.5,82.7,265.1,219.5,57702.0,48921.0,0.0,1203.0,58.0,101.74,3832.0
2021-03-31,359.7,87.2,272.2,225.0,57414.0,48327.0,0.0,1232.0,67.0,112.66,3998.0
2021-04-01,366.4,85.1,273.0,226.1,57947.0,48510.0,0.0,1239.0,84.0,119.39,3998.0
2021-04-02,367.2,77.6,277.1,234.1,58433.0,48941.0,0.0,1248.0,82.0,117.56,4050.0
2021-04-03,367.8,83.1,277.5,231.5,57990.0,48918.0,0.0,1255.0,98.0,113.22,4087.0
2021-04-04,351.3,77.2,266.0,221.4,56001.0,45388.0,0.0,1201.0,67.0,108.34,3954.0
2021-04-05,363.1,87.8,276.0,222.6,57866.0,48172.0,0.0,1231.0,36.0,102.58,4070.0
2021-04-06,310.2,84.4,280.5,219.4,52947.0,45878.0,0.0,1171.0,30.0,98.16,4064.0
2021-04-07,353.3,87.3,277.7,221.5,57415.0,48946.0,0.0,1217.0,25.0,107.09,4120.0
2021-04-08,364.0,86.5,275.1,217.5,57396.0,48086.0,0.0,1215.0,33.0,99.7,4161.0
2021-04-09,372.7,87.9,271.9,217.8,57574.0,48780.0,0.0,1218.0,29.0,108.22,4122.0
2021-04-10,372.8,87.7,273.0,213.1,56870.0,48485.0,0.0,1208.0,27.0,109.8,4086.0
2021-04-11,351.5,79.5,259.9,213.9,53369.0,44329.0,0.0,1158.0,26.0,108.19,3944.0
2021-04-12,355.0,79.2,261.2,216.3,54942.0,45056.0,0.0,1157.0,29.0,100.42,4045.0
2021-04-13,355.9,78.4,242.6,210.9,52208.0,43707.0,0.0,1117.0,24.0,95.01,4047.0
2021-04-14,330.7,73.2,230.7,205.1,52504.0,41128.0,0.0,1039.0,35.0,89.55,3958.0
2021-04-15,308.9,77.8,219.0,177.5,46651.0,43514.0,0.0,988.0,19.0,108.66,3920.0
2021-04-16,326.0,78.9,234.9,196.2,49919.0,44605.0,0.0,1055.0,26.0,111.44,3942.0
2021-04-17,334.6,80.0,241.3,201.0,49929.0,45372.0,0.0,1080.0,29.0,108.54,3880.0
2021-04-18,319.9,74.6,230.5,206.0,47132.0,41517.0,0.0,1048.0,40.0,105.69,3835.0
2021-04-19,340.4,81.4,240.6,209.8,51610.0,45779.0,0.0,1095.0,73.0,111.42,3989.0
2021-04-20,348.5,78.7,237.5,207.8,50908.0,44549.0,0.0,1093.0,55.0,92.98,3992.0
2021-04-21,353.2,79.1,238.8,208.3,51512.0,44933.0,0.0,1091.0,43.0,103.87,3910.0
2021-04-22,354.4,80.8,227.0,205.0,48983.0,43359.0,0.0,1070.0,56.0,95.99,3823.0
